id,exitStep,exitStepLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,ended,endedLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,introDone,introDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,urlParams,urlParamsLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt
01HNDC3171AJM2PQR5WBSVZGMK,1,2024-01-30T14:31:04.61454225Z,01HNDC30N3VV858HF0FY3QZFC7,2024-01-30T14:24:08.4177246Z,experiment2-slider,2024-01-30T14:24:08.426435385Z,game ended,2024-01-30T14:29:02.199439688Z,5f1db717e2aa497071780d33,2024-01-30T14:24:08.4177246Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:25:56.112809816Z,3,2024-01-30T14:25:59.101171789Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:08.426435385Z,"["""",""🐿️"","""",""""]",2024-01-30T14:26:38.255967313Z,true,2024-01-30T14:26:02.774160731Z,"{""age"":""22"",""gender"":""Male"",""strength"":""pretty alright, I reported what I had seen but neglected to tale the opinions of other into consideration until late"",""fair"":""yes"",""feedback"":""none"",""education"":""high-school"",""teammates"":""I feel as though they were not, as I only saw squirrels and the overall reports were about 33% rabbits, then again, they could've seen other animals then me "",""notes"":""Yes"",""politics"":""Liberal"",""geo"":""Canada, NL"",""ethnicity"":""White""}",2024-01-30T14:31:04.597820719Z,{},2024-01-30T14:24:08.92667682Z,player 3,2024-01-30T14:26:38.255967313Z,01HNDC32VSDAME0NX85G5DCB2M,2024-01-30T14:28:53.182229004Z
01HNDC31WYP14N9WEZ0NCMDYTR,1,2024-01-30T14:28:28.006375384Z,01HNDC318T2J74B70F1QAMGDVA,2024-01-30T14:24:09.1183627Z,experiment2-slider,2024-01-30T14:24:09.125826754Z,game ended,2024-01-30T14:27:24.967727527Z,5f459e8ef2be991cec14881c,2024-01-30T14:24:09.1183627Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:24:32.537420235Z,3,2024-01-30T14:24:32.262837871Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:09.125826754Z,"[""                            "",""🐿️"",""🐿️"",""🐇"","""","""",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-01-30T14:24:54.332098564Z,true,2024-01-30T14:24:33.96965934Z,"{""age"":""42"",""gender"":""Female"",""strength"":""Average"",""fair"":""Yes"",""feedback"":""Game crashed part way through and I had to restart"",""education"":""high-school"",""teammates"":""Not always"",""notes"":""Yes"",""politics"":""N/A"",""geo"":""British"",""ethnicity"":""White""}",2024-01-30T14:28:27.992485083Z,{},2024-01-30T14:24:09.447126862Z,player 3,2024-01-30T14:24:54.332098564Z,01HNDC38V2G93RE564GF430461,2024-01-30T14:27:17.877283825Z
01HNDC32056SVS22YHNWC846HE,1,2024-01-30T14:34:11.94817038Z,01HNDC31CEF5560352H8C7BPR6,2024-01-30T14:24:09.221658374Z,experiment2-interactive,2024-01-30T14:24:09.231237287Z,game ended,2024-01-30T14:33:13.942971495Z,61605d5958194ce00c7b9c91,2024-01-30T14:24:09.221658374Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:26:00.031605832Z,4,2024-01-30T14:26:01.923968017Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:09.231237287Z,"[""🐇"","""","""",""🐿️"",""       ""]",2024-01-30T14:26:10.867682293Z,true,2024-01-30T14:26:04.472032277Z,"{""age"":""38"",""gender"":""Female"",""strength"":""Prob average"",""fair"":""Yes"",""feedback"":""None"",""education"":""high-school"",""teammates"":""I don't know"",""notes"":""No"",""politics"":"""",""geo"":"""",""ethnicity"":""white""}",2024-01-30T14:34:11.910760872Z,{},2024-01-30T14:24:09.63513099Z,player 3,2024-01-30T14:26:10.867682293Z,01HNDC3ZD7Z4ND0ZB1WQZND0M2,2024-01-30T14:32:32.678202779Z
01HNDC32J33J2XEPW18WFS46NY,1,2024-01-30T14:33:23.656784809Z,01HNDC31Z7Y6448GFCSESTPMZW,2024-01-30T14:24:09.79526557Z,experiment2-slider,2024-01-30T14:24:09.803999416Z,game ended,2024-01-30T14:31:58.273663113Z,61479ffdd997b6555aec9617,2024-01-30T14:24:09.79526557Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:27:01.651363978Z,3,2024-01-30T14:27:12.259635249Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:09.803999416Z,"["""",""🐇"","""",""       "",""🐿️""]",2024-01-30T14:27:55.899023903Z,true,2024-01-30T14:27:17.125379701Z,"{""age"":""45"",""gender"":""female"",""strength"":""Middling"",""fair"":""Yes"",""feedback"":"""",""education"":""master"",""teammates"":""maybe"",""notes"":""Yes"",""politics"":""liberal"",""geo"":""UK"",""ethnicity"":""white""}",2024-01-30T14:33:23.634120654Z,{},2024-01-30T14:24:10.116675456Z,player 4,2024-01-30T14:27:55.899023903Z,01HNDC2KSQ3P0AYVWH1ZXPC2XK,2024-01-30T14:31:39.852032284Z
01HNDC32M5XTBHKT64N7XPFFC8,1,2024-01-30T14:34:48.406837425Z,01HNDC329QHB2YR1ADHZ5MWHPV,2024-01-30T14:24:09.862023025Z,experiment2-interactive,2024-01-30T14:24:09.871900363Z,game ended,2024-01-30T14:32:37.218087027Z,60cf6cea0e0bd1da3f52b9f1,2024-01-30T14:24:09.862023025Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:24:09.871900363Z,4,2024-01-30T14:25:10.684678254Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:09.871900363Z,"[""🐇"",""🐇"",""              "",""🐿️"","""","""",""🐇""]",2024-01-30T14:25:27.196581741Z,true,2024-01-30T14:25:12.747335897Z,"{""age"":""34"",""gender"":""Female"",""strength"":""I didn't realize that it was cumulative at first so I was just rating based on each window sighting. But I soon realized everyone was averaging each round which made me feel less strong in the game"",""fair"":""It seemed mostly fair except you have to trust others "",""feedback"":""The game was interrupted halfway through for me and I had to restart"",""education"":""master"",""teammates"":""I didn't find them to be good co-players. Some weren't telling the truth although most were"",""notes"":""No"",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""Caucasian""}",2024-01-30T14:34:48.433480464Z,{},2024-01-30T14:24:10.022620449Z,player 3,2024-01-30T14:25:27.196581741Z,01HNDC3GNAB9KAM86NV8D0A83V,2024-01-30T14:31:58.335993528Z
01HNDC32PRN5BTF750RBBPJCC8,,,01HNDC320NQWC8RS3Z53JBBDC5,2024-01-30T14:24:09.944659651Z,experiment2-slider,2024-01-30T14:24:09.950944076Z,,,5827634ea80bf4000199994b,2024-01-30T14:24:09.944659651Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,1,2024-01-30T14:24:29.340726318Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:09.950944076Z,,,,,,,{},2024-01-30T14:24:10.31206819Z,,,,
01HNDC32VSDAME0NX85G5DCB2M,1,2024-01-30T14:32:20.817390258Z,01HNDC329D2CMR5TE41BSREMSD,2024-01-30T14:24:10.105641056Z,experiment2-slider,2024-01-30T14:24:10.113732693Z,game ended,2024-01-30T14:29:02.199439688Z,60a6e4db0fb2c1d91fc00724,2024-01-30T14:24:10.105641056Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:25:56.112809816Z,3,2024-01-30T14:26:34.913601713Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:10.113732693Z,"["""",""🐇"",""🐿️"",""              "","""",""🐿️"",""🐇""]",2024-01-30T14:26:38.255967313Z,true,2024-01-30T14:26:38.084345491Z,"{""age"":""38"",""gender"":""female"",""strength"":""I think i performed average."",""fair"":""yes"",""feedback"":""no problems"",""education"":""other"",""teammates"":""i think some were guessing, not necessarily telling the truth."",""notes"":""they all guessed less than what i could see."",""politics"":""Liberal"",""geo"":""United Kingdom"",""ethnicity"":""British""}",2024-01-30T14:32:20.837509991Z,{},2024-01-30T14:24:10.40650682Z,player 4,2024-01-30T14:26:38.255967313Z,01HNDC2KJ0EXVFC41M8RJD09Q2,2024-01-30T14:28:53.182229004Z
01HNDC32YC48ANT6H5Z1K15KDV,1,2024-01-30T14:40:43.198401633Z,01HNDC32M8PT8PAX0R7Z5N7HKR,2024-01-30T14:24:10.188751591Z,experiment2-interactive,2024-01-30T14:24:10.197645141Z,game ended,2024-01-30T14:39:48.048115722Z,65562a92b5fe5048664897c0,2024-01-30T14:24:10.188751591Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:30:37.218968088Z,4,2024-01-30T14:31:41.914681939Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:10.197645141Z,"[""🐿️"",""🐿️"","""",""🐿️"",""🐿️"","""",""              "",""🐇""]",2024-01-30T14:31:48.583854266Z,true,2024-01-30T14:31:45.056211384Z,"{""age"":""32"",""gender"":""Female"",""strength"":""pretty strong"",""fair"":""yes"",""feedback"":""it was fun"",""education"":""high-school"",""teammates"":""I think so"",""notes"":""half way through"",""politics"":""None"",""geo"":""American"",""ethnicity"":""White""}",2024-01-30T14:40:43.264293473Z,{},2024-01-30T14:24:10.361695519Z,player 1,2024-01-30T14:31:48.583854266Z,01HNDC4JC9AWTT9XZ54PWGHSWX,2024-01-30T14:39:07.809609058Z
01HNDC34CKXEPS5QJZ3Y751GYZ,1,2024-01-30T14:40:34.264448955Z,01HNDC33RV63MHP6944K8WVXYB,2024-01-30T14:24:11.667975634Z,experiment2-interactive,2024-01-30T14:24:11.676353795Z,game ended,2024-01-30T14:35:16.325100069Z,613b26e292cabf1dbe46791f,2024-01-30T14:24:11.667975634Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:27:12.865665762Z,4,2024-01-30T14:27:22.24299659Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:11.676353795Z,"["""","""",""""]",2024-01-30T14:27:37.329126908Z,true,2024-01-30T14:27:26.574125629Z,"{""age"":""36"",""gender"":""Male"",""strength"":""Ok"",""fair"":""Ok"",""feedback"":"""",""education"":""master"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Cabour"",""geo"":""Romanian"",""ethnicity"":""White""}",2024-01-30T14:40:34.177416104Z,{},2024-01-30T14:24:11.988115153Z,player 1,2024-01-30T14:27:37.329126908Z,01HNDC465KVGQYVMC8H6CFZ691,2024-01-30T14:34:14.575144896Z
01HNDC361D0ACGSW9CBF4KJRQB,1,2024-01-30T14:39:26.577591972Z,01HNDC35NV6BXM4DX9HKVTT403,2024-01-30T14:24:13.357524615Z,experiment2-interactive,2024-01-30T14:24:13.366507237Z,game ended,2024-01-30T14:38:23.887865849Z,5cfcb6122cd514000171cd1a,2024-01-30T14:24:13.357524615Z,01HNDC2T50J2XXFGA5JYGG22V8,2024-01-30T14:28:53.989594584Z,4,2024-01-30T14:28:41.653154718Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:13.366507237Z,"[""🐇"","""",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"","""",""                            "",""🐿️"",""🐿️""]",2024-01-30T14:29:23.442722232Z,true,2024-01-30T14:28:54.584001028Z,"{""age"":""52"",""gender"":""Female"",""strength"":""Average "",""fair"":""Yes "",""feedback"":""None "",""education"":""bachelor"",""teammates"":""I guess so"",""notes"":""NO "",""politics"":""Conservative "",""geo"":""Canadian "",""ethnicity"":""Canadian ""}",2024-01-30T14:39:26.606072328Z,{},2024-01-30T14:24:13.548071234Z,player 1,2024-01-30T14:29:23.442722232Z,01HNDC62S3XQRYNJPQV3X9N8Y3,2024-01-30T14:37:30.58804851Z
01HNDC37HF50BP15M22SWT48ZV,1,2024-01-30T14:31:56.875693498Z,01HNDC3608KXPQHXTX3A5EV37D,2024-01-30T14:24:14.895240013Z,experiment2-slider,2024-01-30T14:24:14.902641596Z,game ended,2024-01-30T14:30:26.692718691Z,5a496776f7b7bc00014e1150,2024-01-30T14:24:14.895240013Z,01HNDC2B35KCNCB7DCMR0PRVFE,2024-01-30T14:26:38.149292462Z,3,2024-01-30T14:26:20.252497444Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:14.902641596Z,"["""","""",""""]",2024-01-30T14:27:01.792307379Z,true,2024-01-30T14:26:49.025477248Z,"{""age"":""68"",""gender"":""Female"",""strength"":""not very"",""fair"":""yes"",""feedback"":"""",""education"":""master"",""teammates"":""don't know"",""notes"":""no"",""politics"":""leftish"",""geo"":""Scotland"",""ethnicity"":""white""}",2024-01-30T14:31:56.857036001Z,{},2024-01-30T14:24:15.568331029Z,player 3,2024-01-30T14:27:01.792307379Z,01HNDC7EPC7VTQPXDNX7RPNQSJ,2024-01-30T14:30:12.373178798Z
01HNDC37Z9VXWW1RFGY3PE21WW,,,01HNDC378BFG9TCQJ7CR4KW75P,2024-01-30T14:24:15.337361931Z,experiment2-slider,2024-01-30T14:24:15.343889973Z,,,5ed657c956cb1a0733b9ba5c,2024-01-30T14:24:15.337361931Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:15.343889973Z,,,,,,,{},2024-01-30T14:24:15.822847085Z,,,,
01HNDC38V2G93RE564GF430461,1,2024-01-30T14:29:04.967268482Z,01HNDC386PESZ2K4PD3HSTXPR5,2024-01-30T14:24:16.22696915Z,experiment2-slider,2024-01-30T14:24:16.235249277Z,game ended,2024-01-30T14:27:24.967727527Z,65464deb06498778a263642d,2024-01-30T14:24:16.22696915Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:24:32.564657429Z,3,2024-01-30T14:24:42.191039545Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:16.235249277Z,"[""       "","""","""",""🐿️"",""🐿️""]",2024-01-30T14:24:54.332098564Z,true,2024-01-30T14:24:45.804020687Z,"{""age"":""29"",""gender"":""Female"",""strength"":""Normal, average"",""fair"":""No"",""feedback"":""The website crashed and had to play the game again twice"",""education"":""master"",""teammates"":""Some of the teammates did not reply"",""notes"":""Yes"",""politics"":""Center"",""geo"":""Spanish/UK"",""ethnicity"":""Hispanic/Latino""}",2024-01-30T14:29:04.951663835Z,{},2024-01-30T14:24:16.530594135Z,player 4,2024-01-30T14:24:54.332098564Z,01HNDC2ANR1XXE71NH09663030,2024-01-30T14:27:17.877283825Z
01HNDC3DHQBFBFT6HMAEX3XT74,1,2024-01-30T14:35:17.968915699Z,01HNDC3CYMVQGGHCBBWYFJPA11,2024-01-30T14:24:21.047198838Z,experiment2-interactive,2024-01-30T14:24:21.060428012Z,game ended,2024-01-30T14:34:13.958866233Z,612fd7e2ff930c4ce9acfa4e,2024-01-30T14:24:21.047198838Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:10.786939937Z,4,2024-01-30T14:26:13.381554946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:21.060428012Z,"["""",""              "",""🐿️"","""",""🐿️"",""🐿️"",""🐇""]",2024-01-30T14:26:24.93229846Z,true,2024-01-30T14:26:17.028379179Z,"{""age"":""53"",""gender"":""female"",""strength"":"""",""fair"":""yes"",""feedback"":"""",""education"":"""",""teammates"":""yes"",""notes"":""yes"",""politics"":"""",""geo"":""uk"",""ethnicity"":""""}",2024-01-30T14:35:17.994604327Z,{},2024-01-30T14:24:21.361559618Z,player 1,2024-01-30T14:26:24.93229846Z,01HNDC3VQPKD75BZVA7N38HVR5,2024-01-30T14:33:27.821682288Z
01HNDC3GNAB9KAM86NV8D0A83V,1,2024-01-30T14:33:22.842219579Z,01HNDC3GBTEBWAHFSRQC1KP1NW,2024-01-30T14:24:24.234721614Z,experiment2-interactive,2024-01-30T14:24:24.245057267Z,game ended,2024-01-30T14:32:37.218087027Z,6526b009d3812425da63fa1c,2024-01-30T14:24:24.234721614Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:24:24.245057267Z,4,2024-01-30T14:25:25.01278132Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:24.245057267Z,"[""🐿️"",""              "",""🐿️"",""🐿️"","""",""🐇"","""",""🐿️""]",2024-01-30T14:25:27.196581741Z,true,2024-01-30T14:25:27.001720119Z,"{""age"":""41"",""gender"":""Male"",""strength"":""pretty easy"",""fair"":""I don`t care"",""feedback"":""all good."",""education"":""master"",""teammates"":""yes"",""notes"":""no"",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""Turkish""}",2024-01-30T14:33:22.822027815Z,{},2024-01-30T14:24:24.390118862Z,player 4,2024-01-30T14:25:27.196581741Z,01HNDC2JDVGZF9389F8CNRE8X3,2024-01-30T14:31:58.335993528Z
01HNDC3J0W2AMK8Y8KPGS3A7GA,1,2024-01-30T14:37:46.144033008Z,01HNDC3HDMZZYQCJMTE4T8CPEK,2024-01-30T14:24:25.628179242Z,experiment2-interactive,2024-01-30T14:24:25.636049213Z,game ended,2024-01-30T14:33:44.395097417Z,5c82a5b5c2ceec0017199b48,2024-01-30T14:24:25.628179242Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:26:38.701954383Z,4,2024-01-30T14:26:46.574557711Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:25.636049213Z,"[""🐿️"",""🐿️"",""🐿️"","""",""🐿️"","""",""🐇"",""🐇"",""🐇"",""                     ""]",2024-01-30T14:26:55.319180745Z,true,2024-01-30T14:26:53.722033816Z,"{""age"":""39"",""gender"":""Male"",""strength"":""I'm quite good with numbers."",""fair"":""Yes"",""feedback"":""n/a"",""education"":""other"",""teammates"":""Their observations didn't always align with what I could see."",""notes"":""No"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-01-30T14:37:46.074989982Z,{},2024-01-30T14:24:25.941619877Z,player 3,2024-01-30T14:26:55.319180745Z,01HNDC3RR8BFP7VX4ZFX3KCKNB,2024-01-30T14:33:05.044924792Z
01HNDC3JE91CAPKNSP22YD8VDV,1,2024-01-30T14:36:04.530037479Z,01HNDC3HFWFK049HJMNWG0EQV2,2024-01-30T14:24:26.057539065Z,experiment2-slider,2024-01-30T14:24:26.067259369Z,game ended,2024-01-30T14:34:29.088703807Z,6156c269d6b1ba629b33c093,2024-01-30T14:24:26.057539065Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:28:57.968253909Z,3,2024-01-30T14:30:13.559716855Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:26.067259369Z,"["""",""🐿️"","""",""""]",2024-01-30T14:31:00.780159825Z,true,2024-01-30T14:30:35.686715781Z,"{""age"":""45"",""gender"":""female"",""strength"":""good"",""fair"":""yes"",""feedback"":""no problema encountered"",""education"":""other"",""teammates"":""I assumed so"",""notes"":""I took notice of the messages sent to me"",""politics"":""central"",""geo"":""british"",""ethnicity"":""white""}",2024-01-30T14:36:04.497578904Z,{},2024-01-30T14:24:26.712832336Z,player 2,2024-01-30T14:31:00.780159825Z,01HNDC7N28YC65GMQPXNG04ERJ,2024-01-30T14:34:11.575246502Z
01HNDC3JTT5Q1YK2SQJE3Q9WG1,,,01HNDC3J7VZHNR9FT9SW5NB73Y,2024-01-30T14:24:26.458385942Z,experiment2-interactive,2024-01-30T14:24:26.467989415Z,,,email,2024-01-30T14:24:26.458385942Z,01HNDCKXY53YSESHWD1285TDKK,2024-01-30T14:36:12.02862826Z,3,2024-01-30T14:25:42.11972052Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:26.467989415Z,,,,,,,{},2024-01-30T14:24:26.823573356Z,,,,
01HNDC3KWPY441KHRVGZ64J73V,,,01HNDC3KH3VJ2KDRYDDVSTVJDB,2024-01-30T14:24:27.542627614Z,experiment2-interactive,2024-01-30T14:24:27.549766771Z,,,5efa5e5318bc3f88c33c96d3,2024-01-30T14:24:27.542627614Z,01HNDCKXY53YSESHWD1285TDKK,2024-01-30T14:36:12.02862826Z,2,2024-01-30T14:24:33.496225773Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:27.549766771Z,,,,,,,{},2024-01-30T14:24:27.730841747Z,,,,
01HNDC3RR8BFP7VX4ZFX3KCKNB,1,2024-01-30T14:35:57.781270022Z,01HNDC3RC3RD340A11A195DP76,2024-01-30T14:24:32.520358828Z,experiment2-interactive,2024-01-30T14:24:32.537420235Z,game ended,2024-01-30T14:33:44.395097417Z,5e5a65b1909ae524ee939e2e,2024-01-30T14:24:32.520358828Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:26:38.701954383Z,4,2024-01-30T14:25:52.472391261Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:32.537420235Z,"[""🐇"",""🐿️"",""🐿️"","""",""              "","""",""🐿️""]",2024-01-30T14:26:55.319180745Z,true,2024-01-30T14:26:55.006836796Z,"{""age"":""44"",""gender"":""Female"",""strength"":""I tried to stay calm under the time pressure"",""fair"":""sure"",""feedback"":""The first time I tried to do the study, the screen after the instructions loaded and it said there were no experiments right now, which was confusing"",""education"":""bachelor"",""teammates"":""there wasn't much time to figure that out, so I assume they were telling the truth"",""notes"":""the first time"",""politics"":""liberal"",""geo"":""Canada"",""ethnicity"":""caucasian""}",2024-01-30T14:35:57.744775255Z,{},2024-01-30T14:24:32.766601591Z,player 4,2024-01-30T14:26:55.319180745Z,01HNDC2RECB5TXN1MNC9WWGEYT,2024-01-30T14:33:05.044924792Z
01HNDC3T5EK66WXJX8J85HZ21K,,,01HNDC3S9T49YY08P490AD4TXT,2024-01-30T14:24:33.966607299Z,experiment2-interactive,2024-01-30T14:24:33.975630526Z,,,6418ae8b9cca2d8cf76a7bc9,2024-01-30T14:24:33.966607299Z,01HNDCKXY53YSESHWD1285TDKK,2024-01-30T14:36:12.02862826Z,1,2024-01-30T14:24:37.401124794Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:33.975630526Z,,,,,,,{},2024-01-30T14:24:34.392224406Z,,,,
01HNDC3TG93HXXWHMT7CNJ7SW5,1,2024-01-30T14:40:13.787661698Z,01HNDC3SXRTTJBN51MN90BN5R8,2024-01-30T14:24:34.313248547Z,experiment2-interactive,2024-01-30T14:24:34.325555347Z,game ended,2024-01-30T14:38:27.244045047Z,622e282986d38f7f8fb74e93,2024-01-30T14:24:34.313248547Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:29:49.06606175Z,4,2024-01-30T14:30:18.907649331Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:34.325555347Z,"["""",""              "",""🐇"",""🐿️"",""🐇"",""🐇"",""""]",2024-01-30T14:30:37.989092146Z,true,2024-01-30T14:30:37.106577665Z,"{""age"":""62"",""gender"":""woman"",""strength"":""weak"",""fair"":""yes"",""feedback"":""no problems"",""education"":""high-school"",""teammates"":""no"",""notes"":""no"",""politics"":""left"",""geo"":""uk"",""ethnicity"":""white""}",2024-01-30T14:40:13.732428618Z,{},2024-01-30T14:24:34.628689964Z,player 2,2024-01-30T14:30:37.989092146Z,01HNDC5FEJ9NB4NJMA2MQQDX23,2024-01-30T14:37:44.55043098Z
01HNDC3VQPKD75BZVA7N38HVR5,,,01HNDC3SZNRRDZ9964K3V7W76Z,2024-01-30T14:24:35.574641159Z,experiment2-interactive,2024-01-30T14:24:35.586203163Z,game ended,2024-01-30T14:34:13.958866233Z,653fb87b3cb99e8f2c730d3d,2024-01-30T14:24:35.574641159Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:10.786939937Z,4,2024-01-30T14:26:08.556955582Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:24:35.586203163Z,"["""",""🐇"","""",""""]",2024-01-30T14:26:24.93229846Z,true,2024-01-30T14:26:20.795241711Z,,,{},2024-01-30T14:24:35.875587095Z,player 2,2024-01-30T14:26:24.93229846Z,01HNDC3YJ79P4J8B855CRPRZS8,2024-01-30T14:33:27.821682288Z
